Season,Team,Date,target,OT,points_scored,points_allowed,pass_yards,pass_touchdowns,interceptions,sacks,pass_yards_per_attempt,pass_completion_ratio,Rate,rush_yards_per_attempt,rush_touchdowns,punts,time_of_possession,extra_points_ratio,field_goal_ratio,third_down_ratio,fourth_down_ratio
2010,SEA,2010-01-16,0,0,24,35,242,3,0,2,5.6,56.5,92.8,2.8,0,9,1370,1.0,1.0,0.21428571428571427,0.0
2010,SFO,2010-09-12,0,0,6,31,214,0,2,2,5.0,57.8,51.5,2.6,0,6,1965,0.0,1.0,0.06666666666666667,0.6666666666666666
2010,SFO,2010-09-20,0,0,22,25,275,1,2,0,8.6,71.9,82.2,5.5,2,3,1640,1.0,0.0,0.5555555555555556,0.0
2010,SFO,2010-09-26,0,0,10,31,208,1,1,5,5.5,54.8,66.4,2.9,0,8,1570,1.0,1.0,0.23529411764705882,0.6666666666666666
2010,SFO,2010-10-03,0,0,14,16,181,1,2,1,5.9,65.6,64.7,3.5,0,5,1841,1.0,0.0,0.5,1.0
2010,SFO,2010-10-10,0,0,24,27,290,3,2,2,7.9,64.1,90.8,3.4,0,3,1752,1.0,0.5,0.6153846153846154,0.0
2010,SFO,2010-10-17,1,0,17,9,191,2,0,2,5.9,48.5,86.8,5.1,0,8,2001,1.0,1.0,0.4117647058823529,0.0
2010,SFO,2010-10-24,0,0,20,23,183,1,1,2,6.1,43.8,59.8,4.5,0,7,1435,1.0,1.0,0.3076923076923077,0.0
2010,SFO,2010-10-31,1,0,24,16,196,1,0,0,10.3,63.2,115.2,3.4,2,6,2014,1.0,0.5,0.38461538461538464,0.0
2010,SFO,2010-11-14,1,1,23,20,323,1,0,5,12.7,60.7,112.6,3.8,1,8,1818,1.0,1.0,0.0,1.0
2010,SFO,2010-11-21,0,0,0,21,118,0,1,6,4.8,51.6,47.5,3.9,0,6,1416,0.0,0.0,0.25,0.0
2010,SFO,2010-11-29,1,0,27,6,125,1,1,1,5.6,47.8,61.0,5.6,2,2,2341,1.0,0.5,0.5384615384615384,0.0
2010,SFO,2010-12-05,0,0,16,34,172,1,1,4,7.8,40.0,60.7,4.4,0,5,1369,1.0,1.0,0.25,1.0
2010,SFO,2010-12-12,1,0,40,21,241,3,0,2,9.4,63.0,128.8,3.5,0,5,1853,1.0,1.0,0.4117647058823529,0.0
2010,SFO,2010-12-16,0,0,7,34,131,0,1,6,5.7,65.5,61.1,4.1,1,6,1369,1.0,0.0,0.16666666666666666,0.0
2010,SFO,2010-12-26,0,0,17,25,246,1,1,4,8.0,50.0,71.4,4.0,0,6,1612,1.0,0.5,0.25,1.0
2010,SFO,2010-01-02,1,0,38,7,262,2,0,2,9.5,51.7,105.8,4.0,2,7,1632,1.0,1.0,0.18181818181818182,0.0
2010,TAM,2010-09-12,1,0,17,14,169,2,1,3,6.5,60.7,86.8,4.0,0,7,1941,1.0,1.0,0.4117647058823529,0.0
2010,TAM,2010-09-19,1,0,20,7,178,2,0,0,7.1,48.0,98.4,2.8,0,6,1849,1.0,1.0,0.42857142857142855,0.0
2010,TAM,2010-09-26,0,0,13,38,228,0,1,4,6.8,70.3,75.1,3.6,1,5,1986,1.0,1.0,0.42857142857142855,1.0
2010,TAM,2010-10-10,1,0,24,21,266,1,1,3,8.1,62.9,83.7,5.7,1,6,1825,1.0,1.0,0.45454545454545453,0.0
2010,TAM,2010-10-17,0,0,6,31,235,1,0,1,5.0,57.4,77.9,2.3,0,3,1711,0.0,0.0,0.4,0.6666666666666666
2010,TAM,2010-10-24,1,0,18,17,189,1,0,3,5.3,57.5,78.0,5.9,0,4,1879,0.0,1.0,0.3333333333333333,1.0
2010,TAM,2010-10-31,1,0,38,35,253,1,0,2,11.1,72.0,117.6,5.1,2,6,1829,1.0,0.5,0.3333333333333333,1.0
2010,TAM,2010-11-07,0,0,21,27,182,2,2,1,8.6,50.0,70.6,3.6,0,3,1554,1.0,0.0,0.6153846153846154,0.0
2010,TAM,2010-11-14,1,0,31,16,235,2,0,1,10.0,75.0,133.2,6.2,2,4,1880,1.0,1.0,0.5,0.0
2010,TAM,2010-11-21,1,0,21,0,137,2,0,2,6.5,63.6,111.4,3.9,1,5,2184,1.0,0.0,0.5,0.0
2010,TAM,2010-11-28,0,0,10,17,162,1,0,0,4.4,45.9,67.6,4.4,0,9,1738,1.0,1.0,0.375,0.0
2010,TAM,2010-12-05,0,0,24,28,174,2,1,1,4.7,51.3,69.8,5.2,1,7,1920,1.0,1.0,0.3333333333333333,1.0
2010,TAM,2010-12-12,1,0,17,16,262,1,0,1,10.6,60.0,109.1,4.0,0,4,1732,0.0,1.0,0.4166666666666667,0.0
2010,TAM,2010-12-19,0,1,20,23,227,1,0,3,7.6,66.7,96.4,6.3,1,3,1924,1.0,1.0,0.4166666666666667,1.0
2010,TAM,2010-12-26,1,0,38,15,231,5,0,2,9.0,82.1,140.6,8.0,0,3,1888,1.0,0.5,0.5454545454545454,0.0
2010,TAM,2010-01-02,1,0,23,13,233,2,0,3,9.4,77.8,127.3,3.5,0,1,1743,1.0,1.0,0.3,1.0
2010,OTI,2010-09-12,1,0,38,13,140,2,0,2,9.1,76.5,139.3,5.3,3,4,1864,1.0,1.0,0.5333333333333333,0.0
2010,OTI,2010-09-19,0,0,11,19,192,1,3,4,6.1,68.6,55.9,2.1,0,5,1580,0.0,1.0,0.2857142857142857,1.0
2010,OTI,2010-09-26,1,0,29,10,110,1,0,1,7.4,62.5,103.6,3.9,2,5,1702,1.0,1.0,0.46153846153846156,0.0
2010,OTI,2010-10-03,0,0,20,26,167,1,0,2,6.2,60.7,89.4,5.5,0,6,1482,1.0,0.6666666666666666,0.25,0.0
2010,OTI,2010-10-10,1,0,34,27,163,2,0,3,6.9,48.0,95.9,5.9,2,5,1396,1.0,1.0,0.3333333333333333,0.0
2010,OTI,2010-10-18,1,0,30,3,171,2,0,0,8.1,66.7,123.3,3.9,1,2,1965,1.0,1.0,0.5714285714285714,1.0
2010,OTI,2010-10-24,1,0,37,19,253,3,2,3,8.9,54.8,87.2,2.9,0,4,1596,1.0,1.0,0.3076923076923077,0.0
2010,OTI,2010-10-31,0,0,25,33,305,2,0,0,8.5,50.0,97.6,3.4,1,6,1333,1.0,1.0,0.3076923076923077,0.5
2010,OTI,2010-11-14,0,0,17,29,124,1,1,2,3.8,47.4,53.0,5.4,1,5,1616,1.0,1.0,0.3125,0.0
2010,OTI,2010-11-21,0,1,16,19,222,0,1,1,9.1,60.0,72.4,6.0,0,5,1594,1.0,1.0,0.2727272727272727,0.0
2010,OTI,2010-11-28,0,0,0,20,138,0,3,1,4.5,54.8,26.7,2.0,0,7,1219,0.0,0.0,0.2727272727272727,0.0
2010,OTI,2010-12-05,0,0,6,17,163,0,2,1,5.3,43.8,33.7,4.1,0,2,1206,0.0,1.0,0.18181818181818182,0.3333333333333333
2010,OTI,2010-12-09,0,0,28,30,244,3,0,0,6.3,71.8,113.6,4.8,1,4,1649,1.0,0.0,0.45454545454545453,0.5
2010,OTI,2010-12-19,1,0,31,17,212,2,1,3,9.9,58.3,97.9,4.9,2,4,1651,1.0,1.0,0.2727272727272727,1.0
2010,OTI,2010-12-26,0,0,14,34,213,2,2,3,6.4,37.8,53.1,3.6,0,8,1256,1.0,0.0,0.25,0.0
2010,OTI,2010-01-02,0,0,20,23,290,2,0,1,7.7,71.8,110.0,2.1,0,5,1877,1.0,0.6666666666666666,0.4,1.0
2010,WAS,2010-09-12,1,0,13,7,161,0,0,1,5.3,46.9,62.1,3.9,0,6,1557,1.0,1.0,0.23076923076923078,0.0
2010,WAS,2010-09-19,0,1,27,30,403,1,0,3,11.2,73.7,116.4,1.1,2,4,1907,1.0,0.5,0.2,0.0
2010,WAS,2010-09-26,0,0,16,30,233,1,1,1,7.4,59.4,79.3,6.8,0,5,1510,1.0,1.0,0.1,0.0
2010,WAS,2010-10-03,1,0,17,12,124,1,1,1,6.6,42.1,60.0,4.8,1,5,1623,1.0,1.0,0.45454545454545453,0.0
2010,WAS,2010-10-10,1,1,16,13,322,1,1,5,7.3,53.1,72.0,2.4,0,8,2054,1.0,0.75,0.29411764705882354,0.0
2010,WAS,2010-10-17,0,0,24,27,222,1,2,3,5.5,64.4,65.2,4.7,2,6,1950,1.0,0.5,0.3076923076923077,0.0
2010,WAS,2010-10-24,1,0,17,14,187,1,2,2,6.3,53.1,55.1,4.3,0,7,1752,1.0,0.5,0.15384615384615385,0.0
2010,WAS,2010-10-31,0,0,25,37,195,1,1,7,6.9,56.8,69.1,4.2,1,9,1670,1.0,1.0,0.14285714285714285,0.5
2010,WAS,2010-11-15,0,0,28,59,270,2,3,2,9.5,54.8,66.0,5.8,2,6,1309,1.0,0.0,0.0,1.0
2010,WAS,2010-11-21,1,1,19,16,358,1,1,3,7.5,60.0,80.2,3.2,0,4,2409,1.0,0.6666666666666666,0.5,0.0
2010,WAS,2010-11-28,0,0,13,17,187,1,1,4,6.0,60.0,72.0,2.2,0,6,1615,1.0,1.0,0.4666666666666667,0.0
2010,WAS,2010-12-05,0,0,7,31,264,1,2,4,6.7,59.1,65.0,4.6,0,6,1532,1.0,0.0,0.4166666666666667,0.0
2010,WAS,2010-12-12,0,0,16,17,211,2,0,2,6.5,62.9,98.6,6.7,0,5,1868,1.0,0.3333333333333333,0.375,1.0
2010,WAS,2010-12-19,0,0,30,33,286,4,2,5,7.5,58.1,89.9,3.7,0,4,1479,1.0,0.0,0.36363636363636365,1.0
2010,WAS,2010-12-26,1,1,20,17,172,1,1,1,4.7,48.7,58.9,3.3,1,9,1793,1.0,1.0,0.26666666666666666,1.0
2010,WAS,2010-01-02,0,0,14,17,318,2,1,2,7.6,59.1,87.1,3.4,0,4,1660,1.0,0.0,0.25,0.0
2011,CRD,2011-09-11,1,0,28,21,295,2,0,2,11.4,66.7,127.9,4.0,1,5,1633,1.0,0.0,0.4166666666666667,0.0
2011,CRD,2011-09-18,0,0,21,22,231,2,1,3,8.4,56.7,89.7,6.2,1,6,1290,1.0,0.0,0.3333333333333333,0.0
2011,CRD,2011-09-25,0,0,10,13,234,1,2,3,6.5,64.1,67.7,3.2,0,5,1909,1.0,0.3333333333333333,0.21428571428571427,1.0
2011,CRD,2011-10-02,0,0,27,31,212,0,1,4,7.0,58.8,64.8,4.9,3,4,1919,1.0,1.0,0.25,0.5
2011,CRD,2011-10-09,0,0,10,34,214,0,3,4,5.3,47.9,34.5,3.2,1,5,1861,1.0,1.0,0.4444444444444444,0.5
2011,CRD,2011-10-23,0,0,20,32,257,2,1,2,8.0,52.9,85.0,3.8,1,4,1453,1.0,0.0,0.375,1.0
2011,CRD,2011-10-30,0,0,27,30,98,1,1,6,7.3,47.6,57.2,3.6,1,6,1818,1.0,1.0,0.18181818181818182,1.0
2011,CRD,2011-11-06,1,1,19,13,192,1,0,3,6.3,57.1,82.1,4.1,0,6,1499,1.0,1.0,0.2,0.0
2011,CRD,2011-11-13,1,0,21,17,282,3,2,4,7.9,52.5,79.4,3.0,0,6,1902,1.0,0.0,0.375,1.0
2011,CRD,2011-11-20,0,0,7,23,149,1,3,2,4.7,40.0,27.0,7.3,0,6,944,1.0,0.0,0.1111111111111111,0.0
2011,CRD,2011-11-27,1,0,23,20,106,0,2,3,5.0,52.2,28.5,7.1,1,5,2039,1.0,1.0,0.3333333333333333,0.0
2011,CRD,2011-12-04,1,1,19,13,224,1,0,5,9.9,64.0,106.1,4.1,1,7,1775,1.0,1.0,0.3076923076923077,0.0
2011,CRD,2011-12-11,1,0,21,19,270,3,2,2,9.8,69.0,104.1,2.4,0,7,1744,1.0,0.0,0.21428571428571427,0.0
2011,CRD,2011-12-18,1,1,20,17,289,1,1,4,6.8,60.9,77.2,3.1,1,7,1962,1.0,1.0,0.5,0.0
2011,CRD,2011-12-24,0,0,16,23,257,2,3,5,6.8,52.3,56.7,3.3,0,6,1701,1.0,1.0,0.2857142857142857,0.5
2011,CRD,2011-01-01,1,1,23,20,257,1,1,2,6.8,55.0,72.6,4.2,1,7,2119,1.0,1.0,0.4117647058823529,1.0
2011,ATL,2011-09-11,0,0,12,30,276,0,1,5,6.8,66.0,72.7,7.9,0,5,1601,0.0,1.0,0.3076923076923077,0.0
2011,ATL,2011-09-18,1,0,35,31,180,4,2,4,7.0,60.7,89.3,4.8,1,7,1797,1.0,0.0,0.46153846153846156,0.0
2011,ATL,2011-09-25,0,0,13,16,295,1,1,4,7.0,55.3,72.6,2.0,0,3,1448,1.0,1.0,0.38461538461538464,0.0
2011,ATL,2011-10-02,1,0,30,28,291,1,0,0,6.9,66.7,94.4,3.4,2,4,2410,1.0,1.0,0.5625,0.0
2011,ATL,2011-10-09,0,0,14,25,156,1,2,1,5.2,56.3,53.6,4.3,1,5,1609,1.0,0.0,0.45454545454545453,0.0
2011,ATL,2011-10-16,1,0,31,17,159,1,0,1,7.4,63.6,100.4,4.7,3,3,1834,1.0,1.0,0.6363636363636364,0.0
2011,ATL,2011-10-23,1,0,23,16,199,1,2,3,6.2,57.1,59.1,4.2,1,5,2097,1.0,1.0,0.4117647058823529,0.0
2011,ATL,2011-11-06,1,0,31,7,269,3,1,1,11.5,58.3,119.6,4.0,1,7,2266,1.0,1.0,0.42857142857142855,0.0
2011,ATL,2011-11-13,0,1,23,26,343,2,1,1,6.8,55.8,80.8,4.3,0,5,2192,1.0,0.75,0.3125,0.6666666666666666
2011,ATL,2011-11-20,1,0,23,17,316,1,0,0,9.9,68.8,110.9,3.2,1,2,2219,1.0,1.0,0.3333333333333333,1.0
2011,ATL,2011-11-27,1,0,24,14,246,3,0,2,7.7,79.4,126.2,3.1,0,5,2079,1.0,1.0,0.5,0.0
2011,ATL,2011-12-04,0,0,10,17,267,1,2,0,5.7,42.6,50.6,3.9,0,4,1496,1.0,1.0,0.42857142857142855,0.0
2011,ATL,2011-12-11,1,0,31,23,308,4,0,3,8.4,57.9,119.2,3.1,0,6,1843,1.0,0.5,0.47058823529411764,0.0
2011,ATL,2011-12-15,1,0,41,14,276,3,0,1,8.8,75.0,131.8,2.8,1,5,2311,1.0,1.0,0.4,0.0
2011,ATL,2011-12-26,0,0,16,45,434,1,0,0,7.1,65.6,91.8,2.5,0,3,1999,1.0,1.0,0.47058823529411764,0.0
2011,ATL,2011-01-01,1,0,45,24,177,2,1,0,8.4,61.9,100.7,6.6,3,2,1808,1.0,1.0,0.5454545454545454,1.0
2011,ATL,2011-01-08,0,0,2,24,183,0,0,2,4.9,58.5,69.5,3.0,0,7,1526,0.0,0.0,0.2857142857142857,0.0
2011,RAV,2011-09-11,1,0,35,7,215,3,0,1,7.7,58.6,116.3,5.5,1,5,1951,1.0,1.0,0.4375,0.0
2011,RAV,2011-09-18,0,0,13,26,184,1,2,3,6.2,46.9,49.5,2.6,0,5,1448,1.0,1.0,0.3,0.0
2011,RAV,2011-09-25,1,0,37,7,385,3,0,2,8.1,56.3,103.2,6.5,0,2,1871,1.0,0.6,0.4,1.0
2011,RAV,2011-10-02,1,0,34,17,155,0,1,2,5.3,32.3,36.4,2.8,1,7,2248,1.0,1.0,0.3333333333333333,0.0
2011,RAV,2011-10-16,1,0,29,14,289,0,1,2,9.2,60.6,76.5,3.8,2,2,1932,1.0,1.0,0.2727272727272727,0.0
2011,RAV,2011-10-24,0,0,7,12,112,1,1,3,3.6,55.3,58.4,2.8,0,9,1425,1.0,0.0,0.16666666666666666,0.0
2011,RAV,2011-10-30,1,0,30,27,298,0,1,3,6.6,60.8,68.9,4.1,3,5,1782,1.0,1.0,0.36363636363636365,0.0
2011,RAV,2011-11-06,1,0,23,20,289,1,0,3,6.4,59.6,84.4,2.5,1,2,2039,1.0,0.75,0.6666666666666666,1.0
2011,RAV,2011-11-13,0,0,17,22,248,2,1,1,4.8,56.6,73.5,6.3,0,4,1499,1.0,0.3333333333333333,0.4166666666666667,1.0
2011,RAV,2011-11-20,1,0,31,24,268,2,1,1,10.0,63.0,105.2,3.8,2,8,1627,1.0,1.0,0.35714285714285715,0.0
2011,RAV,2011-11-24,1,0,16,6,161,1,0,0,7.0,65.2,100.1,2.6,0,4,1868,1.0,1.0,0.4666666666666667,0.0
2011,RAV,2011-12-04,1,0,24,10,158,0,0,1,6.9,43.5,66.9,5.3,2,3,2254,1.0,0.3333333333333333,0.47368421052631576,0.5
2011,RAV,2011-12-11,1,0,24,10,212,2,1,2,7.3,74.2,100.5,3.9,1,3,2168,1.0,1.0,0.5384615384615384,0.0
2011,RAV,2011-12-18,0,0,14,34,201,2,2,7,7.0,68.6,78.4,6.4,0,2,1548,1.0,0.0,0.5833333333333334,0.0
2011,RAV,2011-12-24,1,0,20,14,122,2,1,1,5.5,45.8,71.9,4.4,0,5,1938,1.0,1.0,0.4117647058823529,0.0
2011,RAV,2011-01-01,1,0,24,16,126,1,0,1,6.8,78.9,111.8,6.9,2,7,1766,1.0,1.0,0.38461538461538464,0.0
2011,RAV,2011-01-15,1,0,20,13,140,2,0,5,6.5,51.9,91.6,2.8,0,9,1880,1.0,1.0,0.25,0.0
2011,RAV,2011-01-22,0,0,20,23,282,2,1,3,8.5,61.1,92.6,3.7,0,4,2013,1.0,0.6666666666666666,0.5294117647058824,0.0
2011,BUF,2011-09-11,1,0,41,7,201,4,1,1,8.0,65.4,112.3,4.2,1,5,2222,1.0,1.0,0.5,0.0
2011,BUF,2011-09-18,1,0,38,35,258,3,1,1,5.7,60.9,88.9,9.3,2,2,1847,1.0,0.5,0.36363636363636365,1.0
2011,BUF,2011-09-25,1,0,34,31,369,2,2,0,9.2,67.5,92.6,4.0,1,5,1725,1.0,1.0,0.36363636363636365,0.0
2011,BUF,2011-10-02,0,0,20,23,190,0,0,1,5.9,58.8,74.4,4.0,1,8,1719,1.0,1.0,0.2857142857142857,0.0
2011,BUF,2011-10-09,1,0,31,24,188,1,1,1,7.1,77.8,92.6,4.1,2,5,2018,1.0,1.0,0.42857142857142855,0.0
2011,BUF,2011-10-16,0,0,24,27,219,2,2,3,8.1,70.0,85.3,6.7,1,3,1753,1.0,1.0,0.45454545454545453,0.5
2011,BUF,2011-10-30,1,0,23,0,252,2,1,2,9.7,77.8,114.8,4.2,0,3,2091,1.0,0.75,0.5,0.0
2011,BUF,2011-11-06,0,0,11,27,191,1,2,0,6.2,48.4,51.9,4.4,0,4,1328,0.0,1.0,0.2727272727272727,0.3333333333333333
2011,BUF,2011-11-13,0,0,7,44,136,1,3,1,4.7,64.5,45.3,7.9,0,3,1528,1.0,0.0,0.2857142857142857,0.0
2011,BUF,2011-11-20,0,0,8,35,204,0,2,2,4.9,47.7,42.2,2.2,0,7,1734,0.0,1.0,0.0,0.0
2011,BUF,2011-11-27,0,0,24,28,250,3,0,3,6.8,66.7,110.0,3.1,0,7,2171,1.0,1.0,0.4,0.0
2011,BUF,2011-12-04,0,0,17,23,282,1,0,1,6.3,63.0,87.4,4.5,0,4,1906,1.0,1.0,0.4375,0.5
2011,BUF,2011-12-11,0,0,10,37,185,0,3,1,5.3,40.5,22.9,4.8,0,2,1467,1.0,0.5,0.36363636363636365,0.0
2011,BUF,2011-12-18,0,0,23,30,291,2,3,3,6.7,66.0,70.4,5.9,1,8,1871,1.0,0.5,0.0,1.0
2011,BUF,2011-12-24,1,0,40,14,191,0,0,1,7.3,55.6,77.9,5.7,1,4,1769,1.0,0.6666666666666666,0.16666666666666666,0.0
2011,BUF,2011-01-01,0,0,21,49,296,2,4,2,6.7,63.0,59.7,5.3,1,3,1822,1.0,0.0,0.14285714285714285,0.6666666666666666
2011,CAR,2011-09-11,0,0,21,28,403,2,1,4,11.4,64.9,108.3,2.7,1,7,1967,1.0,0.0,0.2727272727272727,0.0
2011,CAR,2011-09-18,0,0,23,30,404,1,3,4,9.4,60.9,69.5,3.4,1,2,1954,1.0,1.0,0.46153846153846156,0.0
2011,CAR,2011-09-25,1,0,16,10,158,1,0,0,4.6,52.9,75.4,3.8,0,8,1774,0.0,1.0,0.375,0.0
2011,CAR,2011-10-02,0,0,29,34,374,1,1,0,8.1,58.7,83.1,6.5,2,2,2009,1.0,0.6,0.16666666666666666,0.5
2011,CAR,2011-10-09,0,0,27,30,219,2,1,1,7.2,51.6,82.6,7.4,2,3,1520,0.75,0.0,0.5833333333333334,0.0
2011,CAR,2011-10-16,0,0,17,31,229,0,3,1,6.8,60.0,43.6,5.3,2,2,1766,1.0,1.0,0.6666666666666666,1.0
2011,CAR,2011-10-23,1,0,33,20,232,1,0,4,11.1,78.3,123.2,4.7,2,3,2130,1.0,1.0,0.4166666666666667,0.0
2011,CAR,2011-10-30,0,0,21,24,265,3,0,3,8.3,62.9,114.6,5.2,0,4,1675,1.0,0.0,0.5,1.0
2011,CAR,2011-11-13,0,0,3,30,166,0,1,5,5.3,57.5,56.9,5.9,0,8,1644,0.0,0.5,0.21428571428571427,0.0
2011,CAR,2011-11-20,0,0,35,49,272,1,4,1,7.4,57.9,49.3,5.3,2,3,1613,1.0,1.0,0.3,0.0
2011,CAR,2011-11-27,1,0,27,19,176,0,0,3,7.7,74.1,91.0,5.7,3,4,2177,1.0,0.6666666666666666,0.5,0.0
2011,CAR,2011-12-04,1,0,38,19,222,1,0,2,10.5,59.1,108.5,4.2,4,3,1961,1.0,1.0,0.5454545454545454,1.0
2011,CAR,2011-12-11,0,0,23,31,259,2,2,2,7.1,48.7,66.1,6.8,1,6,1757,1.0,0.0,0.38461538461538464,0.0
2011,CAR,2011-12-18,1,0,28,13,150,2,0,2,6.7,58.3,104.5,4.9,2,5,1954,1.0,0.0,0.6428571428571429,0.0
2011,CAR,2011-12-24,1,0,48,16,163,3,0,1,10.1,70.6,140.4,8.7,3,2,1623,1.0,1.0,0.0,1.0
2011,CAR,2011-01-01,0,0,17,45,137,1,1,2,6.3,60.0,71.6,6.8,1,4,1526,1.0,1.0,0.0,0.0
2011,CHI,2011-09-11,1,0,30,12,289,2,1,5,9.8,68.8,104.8,3.3,0,6,1999,1.0,1.0,0.375,0.0
2011,CHI,2011-09-18,0,0,13,30,186,1,0,6,5.4,42.2,61.9,5.0,0,8,1426,1.0,1.0,0.16666666666666666,0.0
2011,CHI,2011-09-25,0,0,17,27,278,2,2,3,8.2,56.8,76.2,1.1,0,7,1351,1.0,1.0,0.25,0.0
2011,CHI,2011-10-02,1,0,34,29,93,0,1,1,6.0,52.9,44.5,7.2,2,4,1591,1.0,1.0,0.3,1.0
2011,CHI,2011-10-10,0,0,13,24,237,1,0,3,6.6,73.7,98.2,4.9,0,5,2343,1.0,1.0,0.3076923076923077,0.0
2011,CHI,2011-10-16,1,0,39,10,258,2,0,1,8.6,67.7,114.7,4.3,1,3,1840,1.0,1.0,0.36363636363636365,0.0
2011,CHI,2011-10-23,1,0,24,18,218,1,2,2,7.1,53.1,59.1,5.4,2,6,1992,1.0,0.5,0.3076923076923077,0.0
2011,CHI,2011-11-07,1,0,30,24,208,2,0,0,6.5,56.3,96.9,4.8,1,3,2007,1.0,1.0,0.5,0.0
2011,CHI,2011-11-13,1,0,37,13,107,0,0,2,6.2,45.0,61.9,3.1,1,6,1746,1.0,0.75,0.23076923076923078,1.0
2011,CHI,2011-11-20,1,0,31,20,286,2,1,0,8.9,56.3,94.0,2.9,2,3,1990,1.0,1.0,0.5714285714285714,0.0
2011,CHI,2011-11-27,0,0,20,25,229,2,3,4,7.1,50.0,54.1,6.4,0,5,1798,1.0,1.0,0.42857142857142855,0.0
2011,CHI,2011-12-04,0,0,3,10,88,0,3,7,5.5,45.8,16.0,3.9,0,7,1638,0.0,0.5,0.0,0.0
2011,CHI,2011-12-11,0,1,10,13,86,0,0,4,6.1,63.2,73.6,4.2,1,11,1907,1.0,1.0,0.13333333333333333,0.0
2011,CHI,2011-12-18,0,0,14,38,89,1,4,4,4.9,44.0,27.3,4.3,0,6,1703,1.0,0.0,0.3,0.0
2011,CHI,2011-12-25,0,0,21,35,242,1,2,0,8.6,67.9,76.8,4.7,0,2,2148,1.0,0.6666666666666666,0.5,0.0
2011,CHI,2011-01-01,1,0,17,13,117,1,1,7,6.4,60.0,68.2,3.7,0,7,1726,1.0,1.0,0.38461538461538464,0.0
2011,CIN,2011-09-11,1,0,27,17,155,2,0,4,6.4,55.6,97.0,4.2,1,8,1823,1.0,1.0,0.4117647058823529,0.0
2011,CIN,2011-09-18,0,0,22,24,310,2,0,2,8.1,65.9,104.7,3.6,0,5,1785,1.0,1.0,0.09090909090909091,0.0
2011,CIN,2011-09-25,0,0,8,13,149,0,2,1,4.9,53.1,39.7,4.0,0,7,1480,0.0,1.0,0.1,0.0
2011,CIN,2011-10-02,1,0,23,20,287,1,2,2,8.3,50.0,63.1,5.3,1,5,1881,1.0,1.0,0.4166666666666667,0.0
2011,CIN,2011-10-09,1,0,30,20,162,2,1,2,5.4,63.6,83.1,2.5,1,7,1953,0.75,1.0,0.42105263157894735,0.6666666666666666
2011,CIN,2011-10-16,1,0,27,17,264,1,0,0,8.3,78.1,111.5,3.0,1,5,2016,1.0,0.6666666666666666,0.42857142857142855,0.0
2011,CIN,2011-10-30,1,0,34,12,160,2,2,1,5.8,62.1,71.0,3.4,0,5,1887,1.0,1.0,0.42857142857142855,0.0
2011,CIN,2011-11-06,1,0,24,17,210,3,0,1,5.6,56.4,97.2,3.6,0,7,1975,1.0,1.0,0.5,0.0
2011,CIN,2011-11-13,0,0,17,24,170,2,2,0,5.7,50.0,61.8,4.2,0,6,1567,1.0,1.0,0.36363636363636365,0.0
2011,CIN,2011-11-20,0,0,24,31,364,1,3,2,8.1,52.2,58.6,4.0,2,7,1973,1.0,1.0,0.3333333333333333,0.0
2011,CIN,2011-11-27,1,0,23,20,257,1,0,2,8.7,67.7,103.8,4.1,1,4,1894,1.0,1.0,0.42857142857142855,0.0
2011,CIN,2011-12-04,0,0,7,35,128,1,1,3,5.1,46.7,56.0,4.7,0,7,1636,1.0,0.0,0.18181818181818182,1.0
2011,CIN,2011-12-11,0,0,19,20,184,1,0,1,6.8,57.1,89.0,3.5,0,4,1696,1.0,1.0,0.38461538461538464,1.0
2011,CIN,2011-12-18,1,0,20,13,173,0,1,1,6.9,57.7,61.9,3.2,2,5,1803,1.0,1.0,0.2727272727272727,0.0
2011,CIN,2011-12-24,1,0,23,16,136,2,0,2,5.0,58.1,90.3,4.9,0,5,1899,1.0,0.6,0.35714285714285715,0.0
2011,CIN,2011-01-01,0,0,16,24,231,0,0,1,5.3,50.0,65.6,4.4,1,4,1834,1.0,0.75,0.47058823529411764,0.0
2011,CIN,2011-01-07,0,0,10,31,224,0,3,4,6.1,64.3,48.1,4.0,1,3,1817,1.0,0.5,0.46153846153846156,0.0
2011,CLE,2011-09-11,0,0,17,27,202,2,1,2,5.3,47.5,69.0,3.2,0,8,1777,1.0,1.0,0.26666666666666666,0.5
2011,CLE,2011-09-18,1,0,27,19,197,1,0,1,6.6,68.8,95.4,3.1,2,5,2074,1.0,1.0,0.5,1.0
2011,CLE,2011-09-25,1,0,17,16,210,2,1,0,5.4,48.7,71.5,3.7,0,5,1329,1.0,1.0,0.2727272727272727,1.0
2011,CLE,2011-10-02,0,0,13,31,332,1,1,4,5.7,65.6,78.0,3.8,0,4,2213,1.0,1.0,0.4,0.4
2011,CLE,2011-10-16,0,0,17,24,203,2,0,2,4.8,46.7,74.6,3.1,0,6,1519,1.0,1.0,0.5,0.0
2011,CLE,2011-10-23,1,0,6,3,159,0,1,4,5.1,57.1,56.7,3.1,0,5,2576,0.0,0.5,0.5,0.0
2011,CLE,2011-10-30,0,0,10,20,224,1,1,4,7.1,64.7,81.0,2.9,0,6,1628,1.0,1.0,0.42857142857142855,1.0
2011,CLE,2011-11-06,0,0,12,30,128,1,1,4,6.6,63.6,75.6,2.1,0,4,1485,0.0,1.0,0.3333333333333333,1.0
